"model","split","task_id","success","model_calls","total_tokens","trace_path","step_id","exit_code","structured_expectation_score","observation_only_raw_score","expectation_quality","action_safety_gate","expectation_safety_gate","shadow_decision","stderr_presence_mismatch","textual_error_contradiction","textual_output_missing","semantic_residual_score","expectation_gate_only_score","raw_full_residual_score","semantic_with_safety_score","structured_with_safety_score","no_expectation_score","full_residual_score","exit_code_mismatch","stdout_presence_mismatch"
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs3-057","False","7","11653","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","3","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.7071419358253479","0.0","0.0","0.7071419358253479","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs3-057","False","7","11653","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","4","2","0.5416666666666667","1.0","0.9500000000000001","0.0","0.0","reason","1","0","0","0.91822649538517","0.0","0.5416666666666667","0.91822649538517","0.5416666666666667","1.0","0.5416666666666667","1","0"
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs3-057","False","7","11653","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","5","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.5886055827140808","0.0","0.0","0.5886055827140808","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs3-057","False","7","11653","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","6","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.7071419358253479","0.0","0.0","0.7071419358253479","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs3-059","False","11","25136","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.7119740843772888","0.0","0.0","0.7119740843772888","0.0","0.0","0.0","","0"
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs3-059","False","11","25136","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","2","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.3728451728820801","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs3-059","False","11","25136","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","3","1","0.5416666666666667","0.55","0.8277777777777778","0.0","0.0","reason","0","0","0","0.6925886273384094","0.0","0.5416666666666667","0.6925886273384094","0.5416666666666667","0.55","0.5416666666666667","1","1"
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs3-059","False","11","25136","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","4","2","0.0","1.0","0.3333333333333333","0.0","0.0","reason","","0","0","0.9392770677804947","1.0","0.0","1.0","1.0","1.0","1.0","",""
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs3-059","False","11","25136","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","5","1","0.5333333333333333","0.75","0.8277777777777778","0.0","1.0","reason","1","0","0","0.5435857176780701","1.0","0.5333333333333333","1.0","1.0","0.75","1.0","","1"
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs3-059","False","11","25136","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","6","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.2779155969619751","0.0","0.0","0.2779155969619751","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs3-059","False","11","25136","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","7","1","0.5416666666666667","0.55","0.8277777777777778","0.0","0.0","reason","0","0","0","0.6925886273384094","0.0","0.5416666666666667","0.6925886273384094","0.5416666666666667","0.55","0.5416666666666667","1","1"
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs3-059","False","11","25136","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","8","1","0.5333333333333333","0.75","0.8277777777777778","0.0","1.0","reason","1","0","0","0.5435857176780701","1.0","0.5333333333333333","1.0","1.0","0.75","1.0","","1"
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs3-059","False","11","25136","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","9","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.6591215431690216","0.0","0.0","0.6591215431690216","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs3-059","False","11","25136","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","10","1","0.5416666666666667","0.75","1.0","0.0","0.0","reason","1","0","0","0.5006877481937408","0.0","0.5416666666666667","0.5006877481937408","0.5416666666666667","0.75","0.5416666666666667","1","0"
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs4-013","False","6","9999","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","1","0","0.0","0.0","0.7777777777777777","0.0","0.0","fast_candidate","0","0","0","0.4861351251602173","0.0","0.0","0.4861351251602173","0.0","0.0","0.0","",""
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs4-013","False","6","9999","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","2","0","0.16666666666666669","0.0","0.9444444444444445","0.0","0.0","fast_candidate","0","0","1","0.7670029848814011","0.0","0.16666666666666669","0.7670029848814011","0.16666666666666669","0.0","0.16666666666666669","0","0"
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs4-013","False","6","9999","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","3","2","0.8500000000000001","1.0","0.8888888888888888","0.0","0.0","reason","1","0","1","0.7411463856697083","0.0","0.8500000000000001","0.7411463856697083","0.8500000000000001","1.0","0.8500000000000001","1",""
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs4-013","False","6","9999","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","4","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.4861351251602173","0.0","0.0","0.4861351251602173","0.0","0.0","0.0","0",""
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs4-013","False","6","9999","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","5","0","0.16666666666666669","0.0","0.9444444444444445","0.0","0.0","fast_candidate","0","0","1","0.7670029848814011","0.0","0.16666666666666669","0.7670029848814011","0.16666666666666669","0.0","0.16666666666666669","0","0"
"arfa-llama3.1:8b-8k","shadow_validation","intercode-nl2bash-fs4-022","True","2","1671","results/phase1_5_shadow/full/llama3.1-8b/shadow_validation/traces.jsonl","1","0","0.0","0.0","0.7555555555555555","0.0","1.0","reason","0","0","0","0.907561406493187","1.0","0.0","1.0","1.0","0.0","1.0","",""
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs1-014","False","3","4311","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.5341901183128357","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs1-014","False","3","4311","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","2","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.9499226287007332","0.0","0.0","0.9499226287007332","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs1-015","False","4","6405","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.819262757897377","0.0","0.0","0.819262757897377","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs1-015","False","4","6405","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","2","1","0.5416666666666667","1.0","1.0","0.0","0.0","reason","1","0","0","0.2733408212661743","0.0","0.5416666666666667","0.2733408212661743","0.5416666666666667","1.0","0.5416666666666667","1","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs1-015","False","4","6405","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","3","0","0.2","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","1","0.8020806908607483","0.0","0.2","0.8020806908607483","0.2","0.0","0.2","0",""
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs1-021","True","2","1963","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8143113255500793","0.0","0.0","0.8143113255500793","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs1-029","True","2","2055","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8103376775979996","0.0","0.0","0.8103376775979996","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs1-034","False","2","2074","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.7436947822570801","0.0","0.0","0.7436947822570801","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs1-038","False","3","3652","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.5000000000000001","0.45","1.0","0.0","0.0","reason","1","0","1","0.8726381957530975","0.0","0.5000000000000001","0.8726381957530975","0.5000000000000001","0.45","0.5000000000000001","0","1"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs1-038","False","3","3652","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","2","0","0.0","0.0","0.9555555555555556","0.0","1.0","reason","0","0","0","0.5906876921653748","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs1-040","True","2","1963","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.7595322877168655","0.0","0.0","0.7595322877168655","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs1-045","False","2","2007","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.16666666666666669","0.0","1.0","0.0","0.0","fast_candidate","0","0","1","0.930368110537529","0.0","0.16666666666666669","0.930368110537529","0.16666666666666669","0.0","0.16666666666666669","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs1-052","False","2","2010","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.4737989902496338","0.0","0.0","0.4737989902496338","0.0","0.0","0.0","","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs2-005","False","2","1969","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8490264564752579","0.0","0.0","0.8490264564752579","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs2-007","False","3","3956","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","1","0.375","0.55","1.0","0.0","0.0","reason","0","0","0","0.39793258905410767","0.0","0.375","0.39793258905410767","0.375","0.55","0.375","1","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs2-007","False","3","3956","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","2","0","0.33333333333333337","0.0","1.0","0.0","0.0","fast_candidate","0","0","1","0.7844906598329544","0.0","0.33333333333333337","0.7844906598329544","0.33333333333333337","0.0","0.33333333333333337","0","1"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs2-016","True","2","1958","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8917169645428658","0.0","0.0","0.8917169645428658","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs2-022","False","2","1885","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","1.0","1.0","reason","0","0","0","0.6680237650871277","1.0","0.0","1.0","1.0","1.0","1.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs2-026","True","2","2168","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.9462146610021591","0.0","0.0","0.9462146610021591","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs2-027","False","3","3254","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.9388888888888888","0.0","0.0","fast_candidate","0","0","0","0.8492099344730377","0.0","0.0","0.8492099344730377","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs2-027","False","3","3254","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","2","0","0.16666666666666669","0.0","1.0","0.0","0.0","fast_candidate","0","0","1","0.6250172853469849","0.0","0.16666666666666669","0.6250172853469849","0.16666666666666669","0.0","0.16666666666666669","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs2-032","True","2","1947","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","1.0477938428521156","0.0","0.0","1.0477938428521156","0.0","0.0","0.0","","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs2-044","False","3","4145","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","2","0.5416666666666667","1.0","1.0","0.0","0.0","reason","1","0","0","0.4156806468963623","0.0","0.5416666666666667","0.4156806468963623","0.5416666666666667","1.0","0.5416666666666667","1","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs2-044","False","3","4145","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","2","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.5100178718566895","0.0","0.0","0.5100178718566895","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs2-048","True","2","2038","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.16666666666666669","0.2","1.0","0.0","0.0","fast_candidate","1","0","0","0.55244180560112","0.0","0.16666666666666669","0.55244180560112","0.16666666666666669","0.2","0.16666666666666669","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-001","True","2","1875","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.5424166917800903","0.0","0.0","0.5424166917800903","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-004","True","2","1871","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.5051423907279968","0.0","0.0","0.5051423907279968","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-013","True","2","1999","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.45513880252838135","0.0","0.0","0.45513880252838135","0.0","0.0","0.0","","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-017","True","2","1773","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","1.0","1.0","reason","0","0","0","0.6259669661521912","1.0","0.0","1.0","1.0","1.0","1.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-021","False","2","2251","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.5934104025363922","0.0","0.0","0.5934104025363922","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-026","True","7","19587","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.5333333333333333","0.0","0.8888888888888888","0.0","0.0","reason","0","0","1","0.8293880075216293","0.0","0.5333333333333333","0.8293880075216293","0.5333333333333333","0.0","0.5333333333333333","","1"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-026","True","7","19587","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","2","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.7835040986537933","0.0","0.0","0.7835040986537933","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-026","True","7","19587","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","3","0","0.5333333333333333","0.0","0.8888888888888888","0.0","0.0","reason","0","0","1","0.8420324921607971","0.0","0.5333333333333333","0.8420324921607971","0.5333333333333333","0.0","0.5333333333333333","","1"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-026","True","7","19587","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","4","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.7830945551395416","0.0","0.0","0.7830945551395416","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-026","True","7","19587","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","5","0","0.5333333333333333","0.0","0.8888888888888888","0.0","0.0","reason","0","0","1","0.8420324921607971","0.0","0.5333333333333333","0.8420324921607971","0.5333333333333333","0.0","0.5333333333333333","","1"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-026","True","7","19587","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","6","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.7839287519454956","0.0","0.0","0.7839287519454956","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-028","False","2","2836","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.5604813992977142","0.0","0.0","0.5604813992977142","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-029","False","2","2761","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.6666690707206726","0.0","0.0","0.6666690707206726","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-031","False","2","2092","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8466071039438248","0.0","0.0","0.8466071039438248","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-045","False","4","5833","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","1.0","1.0","reason","0","0","0","0.8030138313770294","1.0","0.0","1.0","1.0","1.0","1.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-045","False","4","5833","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","2","0","0.0","0.0","1.0","1.0","1.0","reason","0","0","0","0.6922181844711304","1.0","0.0","1.0","1.0","1.0","1.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-045","False","4","5833","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","3","0","0.0","0.0","1.0","1.0","1.0","reason","0","0","0","0.6876312494277954","1.0","0.0","1.0","1.0","1.0","1.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-049","False","4","5485","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.5000000000000001","0.45","1.0","0.0","0.0","reason","1","0","1","0.6812212467193604","0.0","0.5000000000000001","0.6812212467193604","0.5000000000000001","0.45","0.5000000000000001","0","1"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-049","False","4","5485","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","2","0","0.0","0.0","0.8722222222222222","0.0","1.0","reason","0","0","0","0.7173198759555817","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-049","False","4","5485","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","3","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.6082427501678467","0.0","0.0","0.6082427501678467","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-055","True","2","2033","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.5280946791172028","0.0","0.0","0.5280946791172028","0.0","0.0","0.0","","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs3-058","False","2","1832","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.9013291969895363","0.0","0.0","0.9013291969895363","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs4-003","True","2","1750","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.9055555555555556","0.0","0.0","fast_candidate","0","0","0","0.3753359317779541","0.0","0.0","0.3753359317779541","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs4-004","True","2","1933","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.6781020164489746","0.0","0.0","0.6781020164489746","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs4-006","True","2","1875","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.9206427782773972","0.0","0.0","0.9206427782773972","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs4-015","True","2","1863","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.8333333333333334","0.0","0.0","fast_candidate","0","0","0","0.48820793628692627","0.0","0.0","0.48820793628692627","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs4-019","True","2","1998","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.5000000000000001","0.2","1.0","0.0","0.0","reason","1","0","1","0.5758945345878601","0.0","0.5000000000000001","0.5758945345878601","0.5000000000000001","0.2","0.5000000000000001","0","1"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs4-020","False","2","1713","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.9222222222222222","0.0","0.0","fast_candidate","0","0","0","0.5947008728981018","0.0","0.0","0.5947008728981018","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs4-023","True","2","2331","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.6850277483463287","0.0","0.0","0.6850277483463287","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs4-024","True","2","1988","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.9722222222222222","0.0","0.0","fast_candidate","0","0","0","0.8716171532869339","0.0","0.0","0.8716171532869339","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_development","intercode-nl2bash-fs4-025","False","2","1935","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8239059597253799","0.0","0.0","0.8239059597253799","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-000","False","2","2010","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","1.0302706584334373","0.0","0.0","1.0302706584334373","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-001","False","7","16443","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.9055555555555556","0.0","0.0","fast_candidate","0","0","0","0.8410673290491104","0.0","0.0","0.8410673290491104","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-001","False","7","16443","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","2","0","0.0","0.0","0.8944444444444445","0.0","0.0","fast_candidate","0","0","0","0.9717384800314903","0.0","0.0","0.9717384800314903","0.0","0.0","0.0","0","0"
